pheno_id	FieldID	Field	Path	Strata	Sexed	Coding	Coding_meaning	original_type	transformed_type	nsamples	nsamples_T	nsamples_F
22617_3122	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Draughtspersons	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	274	85955
22617_2431	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Architects	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	716	85513
22617_2321	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Scientific researchers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1125	85104
22617_2214	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Ophthalmic opticians	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	100	86129
22617_2211	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Medical practitioners	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1390	84839
22617_9219	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Elementary office occupations n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	3220	83009
22617_9139	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Labourers in process and plant operations n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	956	85273
22617_4212	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Legal secretaries	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	965	85264
22617_6115	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Care assistants and home carers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1135	85094
22617_3432	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Broadcasting associate professionals	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	353	85876
22617_3132	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	IT user support technicians	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	650	85579
22617_3222	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Occupational therapists	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	282	85947
22617_2312	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Further education teaching professionals	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	2354	83875
22617_5314	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Plumbers, heating and ventilating engineers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	407	85822
22617_2315	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Primary and nursery education teaching professionals	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	5340	80889
22617_2452	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Archivists and curators	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	255	85974
22617_2411	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Solicitors and lawyers, judges and coroners	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1019	85210
22617_3312	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Police officers (sergeant and below)	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1105	85124
22617_7129	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Sales related occupations n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1013	85216
22617_4150	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	General office assistants/clerks	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	3877	82352
22617_5312	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Bricklayers, masons	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	143	86086
22617_1234	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Shopkeepers and wholesale/retail dealers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1402	84827
22617_5245	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Computer engineers, installation and maintenance	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	418	85811
22617_1114	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Senior officials of special interest organisations	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1980	84249
22617_2112	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Biological scientists and biochemists	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1021	85208
22617_8132	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Assemblers (vehicles and metal goods)	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	532	85697
22617_5241	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Electricians, electrical fitters	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1027	85202
22617_2319	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Teaching professionals n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1488	84741
22617_2113	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Physicists, geologists and meteorologists	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	679	85550
22617_7212	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Customer care occupations	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1615	84614
22617_2421	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Chartered and certified accountants	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1881	84348
22617_4134	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Transport and distribution clerks	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	414	85815
22617_2213	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Pharmacists/pharmacologists	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	387	85842
22617_9134	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Packers, bottlers, canners, fillers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	530	85699
22617_5315	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Carpenters and joiners	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	563	85666
22617_6111	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Nursing auxiliaries and assistants	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1204	85025
22617_5242	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Telecommunications engineers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	366	85863
22617_3532	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Brokers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	614	85615
22617_2123	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Electrical engineers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	660	85569
22617_4132	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Pensions and insurance clerks	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1194	85035
22617_3311	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	NCOs and other ranks	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1938	84291
22617_2444	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Clergy	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	493	85736
22617_3112	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Electrical/electronics technicians	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	940	85289
22617_2442	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Social workers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1449	84780
22617_2329	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Researchers n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	928	85301
22617_1113	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Senior officials in local government	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1199	85030
22617_4135	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Library assistants/clerks	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	712	85517
22617_3221	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Physiotherapists	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	447	85782
22617_3119	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Science and engineering technicians n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1935	84294
22617_4136	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Database assistants/clerks	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	595	85634
22617_2311	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Higher education teaching professionals	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	2830	83399
22617_5244	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	TV, video and audio engineers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	236	85993
22617_5249	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Electrical/electronics engineers n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	537	85692
22617_6124	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Educational assistants	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	2181	84048
22617_3533	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Insurance underwriters	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	491	85738
22617_1135	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Personnel, training and industrial relations managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1089	85140
22617_3115	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Quality assurance technicians	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	335	85894
22617_3215	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Chiropodists	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	122	86107
22617_1111	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Senior officials in national government	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	799	85430
22617_4131	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Filing and other records assistants/clerks	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1477	84752
22617_2434	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Chartered surveyors (not quantity surveyors)	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	757	85472
22617_1122	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Managers in construction	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	979	85250
22617_2215	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Dental practitioners	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	280	85949
22617_8139	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Assemblers and routine operatives n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1213	85016
22617_1163	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Retail and wholesale managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1663	84566
22617_2441	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Public service administrative professionals	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1285	84944
22617_2316	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Special needs education teaching professionals	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1143	85086
22617_2124	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Electronics engineers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	871	85358
22617_5222	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Tool makers, tool fitters and markers-out	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	306	85923
22617_8114	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Chemical and related process operatives	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	148	86081
22617_9223	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Kitchen and catering assistants	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	498	85731
22617_2432	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Town planners	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	216	86013
22617_7211	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Call centre agents/operators	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	727	85502
22617_4121	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Credit controllers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	378	85851
22617_8122	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Coal mine operatives	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	266	85963
22617_3416	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Arts officers, producers and directors	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	237	85992
22617_3114	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Building and civil engineering technicians	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	115	86114
22617_1152	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Office managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1049	85180
22617_2419	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Legal professionals n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	167	86062
22617_3223	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Speech and language therapists	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	141	86088
22617_6114	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Houseparents and residential wardens	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	606	85623
22617_3531	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Estimators, valuers and assessors	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	441	85788
22617_8212	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Van drivers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	771	85458
22617_2317	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Registrars and senior administrators of educational establishments	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1370	84859
22617_1134	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Advertising and public relations managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	570	85659
22617_4214	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Company secretaries	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	170	86059
22617_1223	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Restaurant and catering managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	533	85696
22617_3513	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Ship and hovercraft officers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	332	85897
22617_1162	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Storage and warehouse managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	170	86059
22617_1171	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Officers in armed forces	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	563	85666
