pheno_id	FieldID	Field	Path	Strata	Sexed	Coding	Coding_meaning	original_type	transformed_type	nsamples	nsamples_T	nsamples_F	pheno_type	nsamples_CAD_SOFT_0	nsamples_CAD_SOFT_1	nsamples_CAD_SOFT_0_T	nsamples_CAD_SOFT_1_T	keep
41272_A76	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	A76 Chemical destruction of sympathetic nerve	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	73	340869	ICD9-10_OPCS4	309283	31659	51	22	FALSE
41272_A81	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	A81 Other operations on sympathetic nerve	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	444	340498	ICD9-10_OPCS4	309283	31659	354	90	FALSE
41272_A83	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	A83 Electroconvulsive therapy	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	97	340845	ICD9-10_OPCS4	309283	31659	81	16	FALSE
41272_A84	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	A84 Neurophysiological operations	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	2179	338763	ICD9-10_OPCS4	309283	31659	1748	431	TRUE
41272_B01	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B01 Excision of pituitary gland	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	66	340876	ICD9-10_OPCS4	309283	31659	61	5	FALSE
41272_B04	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B04 Other operations on pituitary gland	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	139	340803	ICD9-10_OPCS4	309283	31659	125	14	FALSE
41272_B08	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B08 Excision of thyroid gland	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	1877	339065	ICD9-10_OPCS4	309283	31659	1704	173	TRUE
41272_B10	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B10 Operations on thyroglossal tissue	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	79	340863	ICD9-10_OPCS4	309283	31659	72	7	FALSE
41272_B12	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B12 Other operations on thyroid gland	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	181	340761	ICD9-10_OPCS4	309283	31659	161	20	FALSE
41272_B14	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B14 Excision of parathyroid gland	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	749	340193	ICD9-10_OPCS4	309283	31659	632	117	TRUE
41272_B16	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B16 Other operations on parathyroid gland	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	50	340892	ICD9-10_OPCS4	309283	31659	46	4	FALSE
41272_B18	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B18 Excision of thymus gland	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	59	340883	ICD9-10_OPCS4	309283	31659	47	12	FALSE
41272_B22	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B22 Excision of adrenal gland	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	199	340743	ICD9-10_OPCS4	309283	31659	161	38	FALSE
41272_B27	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B27 Total excision of breast	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	4050	336892	ICD9-10_OPCS4	309283	31659	3787	263	TRUE
41272_B28	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B28 Other excision of breast	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	9544	331398	ICD9-10_OPCS4	309283	31659	8940	604	TRUE
41272_B29	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B29 Reconstruction of breast	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	1380	339562	ICD9-10_OPCS4	309283	31659	1311	69	FALSE
41272_B30	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B30 Prosthesis for breast	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	1435	339507	ICD9-10_OPCS4	309283	31659	1353	82	FALSE
41272_B31	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B31 Other plastic operations on breast	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	1670	339272	ICD9-10_OPCS4	309283	31659	1559	111	TRUE
41272_B32	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B32 Biopsy of breast	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	1490	339452	ICD9-10_OPCS4	309283	31659	1410	80	FALSE
41272_B33	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B33 Incision of breast	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	605	340337	ICD9-10_OPCS4	309283	31659	575	30	FALSE
41272_B34	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B34 Operations on duct of breast	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	716	340226	ICD9-10_OPCS4	309283	31659	653	63	FALSE
41272_B35	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B35 Operations on nipple	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	551	340391	ICD9-10_OPCS4	309283	31659	516	35	FALSE
41272_B36	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B36 Reconstruction of nipple and areola	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	645	340297	ICD9-10_OPCS4	309283	31659	624	21	FALSE
41272_B37	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B37 Other operations on breast	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	949	339993	ICD9-10_OPCS4	309283	31659	889	60	FALSE
41272_B39	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	B39 Reconstruction of breast using abdominal flap	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	287	340655	ICD9-10_OPCS4	309283	31659	284	3	FALSE
41272_C01	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C01 Excision of eye	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	105	340837	ICD9-10_OPCS4	309283	31659	88	17	FALSE
41272_C03	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C03 Insertion of prosthesis of eye	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	108	340834	ICD9-10_OPCS4	309283	31659	92	16	FALSE
41272_C05	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C05 Plastic repair of orbit	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	63	340879	ICD9-10_OPCS4	309283	31659	55	8	FALSE
41272_C06	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C06 Incision of orbit	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	119	340823	ICD9-10_OPCS4	309283	31659	102	17	FALSE
41272_C08	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C08 Other operations on orbit	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	71	340871	ICD9-10_OPCS4	309283	31659	65	6	FALSE
41272_C09	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C09 Replacement of canthal tendon	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	85	340857	ICD9-10_OPCS4	309283	31659	69	16	FALSE
41272_C10	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C10 Operations on eyebrow	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	647	340295	ICD9-10_OPCS4	309283	31659	576	71	FALSE
41272_C11	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C11 Operations on canthus	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	1180	339762	ICD9-10_OPCS4	309283	31659	1034	146	TRUE
41272_C12	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C12 Extirpation of lesion of eyelid	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	5591	335351	ICD9-10_OPCS4	309283	31659	4894	697	TRUE
41272_C13	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C13 Excision of redundant skin of eyelid	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	1155	339787	ICD9-10_OPCS4	309283	31659	974	181	TRUE
41272_C14	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C14 Reconstruction of eyelid	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	437	340505	ICD9-10_OPCS4	309283	31659	371	66	FALSE
41272_C15	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C15 Correction of deformity of eyelid	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	949	339993	ICD9-10_OPCS4	309283	31659	745	204	TRUE
41272_C16	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C16 Other plastic repair of eyelid	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	175	340767	ICD9-10_OPCS4	309283	31659	150	25	FALSE
41272_C17	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C17 Other repair of eyelid	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	172	340770	ICD9-10_OPCS4	309283	31659	156	16	FALSE
41272_C18	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C18 Correction of ptosis of eyelid	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	826	340116	ICD9-10_OPCS4	309283	31659	686	140	TRUE
41272_C19	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C19 Incision of eyelid	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	225	340717	ICD9-10_OPCS4	309283	31659	201	24	FALSE
41272_C22	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C22 Other operations on eyelid	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	992	339950	ICD9-10_OPCS4	309283	31659	864	128	TRUE
41272_C25	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C25 Connection between lacrimal apparatus and nose	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	736	340206	ICD9-10_OPCS4	309283	31659	631	105	TRUE
41272_C27	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C27 Operations on nasolacrimal duct	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	458	340484	ICD9-10_OPCS4	309283	31659	389	69	FALSE
41272_C29	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C29 Other operations on lacrimal apparatus	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	1025	339917	ICD9-10_OPCS4	309283	31659	853	172	TRUE
41272_C31	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C31 Combined operations on muscles of eye	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	368	340574	ICD9-10_OPCS4	309283	31659	316	52	FALSE
41272_C32	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C32 Recession of muscle of eye	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	257	340685	ICD9-10_OPCS4	309283	31659	218	39	FALSE
41272_C33	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C33 Resection of muscle of eye	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	181	340761	ICD9-10_OPCS4	309283	31659	158	23	FALSE
41272_C35	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C35 Other adjustment to muscle of eye	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	210	340732	ICD9-10_OPCS4	309283	31659	191	19	FALSE
41272_C37	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C37 Other operations on muscle of eye	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	89	340853	ICD9-10_OPCS4	309283	31659	78	11	FALSE
41272_C39	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C39 Extirpation of lesion of conjunctiva	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	354	340588	ICD9-10_OPCS4	309283	31659	309	45	FALSE
41272_C40	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C40 Repair of conjunctiva	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	177	340765	ICD9-10_OPCS4	309283	31659	151	26	FALSE
41272_C43	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C43 Other operations on conjunctiva	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	738	340204	ICD9-10_OPCS4	309283	31659	629	109	TRUE
41272_C44	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C44 Other plastic operations on cornea	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	139	340803	ICD9-10_OPCS4	309283	31659	118	21	FALSE
41272_C45	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C45 Extirpation of lesion of cornea	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	185	340757	ICD9-10_OPCS4	309283	31659	162	23	FALSE
41272_C46	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C46 Plastic operations on cornea	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	247	340695	ICD9-10_OPCS4	309283	31659	218	29	FALSE
41272_C47	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C47 Closure of cornea	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	213	340729	ICD9-10_OPCS4	309283	31659	186	27	FALSE
41272_C49	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C49 Incision of cornea	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	110	340832	ICD9-10_OPCS4	309283	31659	93	17	FALSE
41272_C51	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C51 Other operations on cornea	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	123	340819	ICD9-10_OPCS4	309283	31659	100	23	FALSE
41272_C54	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C54 Buckling operations for attachment of retina	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	611	340331	ICD9-10_OPCS4	309283	31659	544	67	FALSE
41272_C55	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C55 Incision of sclera	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	199	340743	ICD9-10_OPCS4	309283	31659	167	32	FALSE
41272_C57	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C57 Other operations on sclera	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	108	340834	ICD9-10_OPCS4	309283	31659	95	13	FALSE
41272_C59	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C59 Excision of iris	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	68	340874	ICD9-10_OPCS4	309283	31659	63	5	FALSE
41272_C60	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C60 Filtering operations on iris	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	963	339979	ICD9-10_OPCS4	309283	31659	838	125	TRUE
41272_C61	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C61 Other operations on trabecular meshwork of eye	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	322	340620	ICD9-10_OPCS4	309283	31659	270	52	FALSE
41272_C62	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C62 Incision of iris	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	665	340277	ICD9-10_OPCS4	309283	31659	575	90	FALSE
41272_C64	41272	Operative procedures - OPCS4	Health-related outcomes > Hospital in-patient > Operations > Summary Information (operations)	Primary	Unisex	240	C64 Other operations on iris	CAT_SINGLE	CAT_SINGLE_UNORDERED	340942	298	340644	ICD9-10_OPCS4	309283	31659	243	55	FALSE
